iremovesuffix	Src/Zle/zle_misc.c:1699
is_anonymous_function_name	Src/exec.c:5300
is_cond_binary_op	Src/text.c:58
is_mb_niceformat	Src/utils.c:5474
is_nicechar	Src/utils.c:531
is_private	Src/Modules/param_private.c:181
is_sb_niceformat	Src/utils.c:5937
is_wcs_nicechar	Src/utils.c:720
isanum	Src/jobs.c:2010
iscom	Src/exec.c:962
isearch_newpos	Src/Zle/zle_hist.c:1024
isgooderr	Src/exec.c:652
isident	Src/params.c:1288
isinf	Src/math.c:588
isnan	Src/math.c:608
isnumglob	Src/lex.c:581
isprint_ascii	Src/compat.c:785
ispwd	Src/utils.c:809
isreallycom	Src/exec.c:973
isrelative	Src/exec.c:996
issetvar	Src/params.c:732
itype_end	Src/utils.c:4395
join_clines	Src/Zle/compmatch.c:2706
join_mid	Src/Zle/compmatch.c:2608
join_psfx	Src/Zle/compmatch.c:2444
join_strs	Src/Zle/compmatch.c:1994
join_sub	Src/Zle/compmatch.c:2212
joinlists	Src/linklist.c:360
keybind	Src/Zle/zle_keymap.c:659
keyboardhackgetfn	Src/params.c:5024
keyboardhacksetfn	Src/params.c:5038
keyisprefix	Src/Zle/zle_keymap.c:683
keymapsgetfn	Src/Zle/zleparameter.c:105
keyvalpairelement	Src/subst.c:49
killbuffer	Src/Zle/zle_misc.c:215
killjb	Src/signals.c:529
killline	Src/Zle/zle_misc.c:419
killregion	Src/Zle/zle_misc.c:463
killrunjobs	Src/signals.c:506
killwholeline	Src/Zle/zle_misc.c:195
killword	Src/Zle/zle_word.c:628
ksh93_wrapper	Src/Modules/ksh93.c:143
langsetfn	Src/params.c:4896
lc_allsetfn	Src/params.c:4871
lchdir	Src/utils.c:7400
lcsetfn	Src/params.c:4904
lex_context_restore	Src/lex.c:245
lex_context_save	Src/lex.c:216
lexconstant	Src/math.c:462
lexinit	Src/lex.c:441
liitem	Src/Modules/langinfo.c:379
linkcurline	Src/hist.c:1079
linkkeymap	Src/Zle/zle_keymap.c:449
linknodebydatum	Src/linklist.c:386
linknodebystring	Src/linklist.c:403
list_emulate_options	Src/options.c:1003
list_lines	Src/Zle/compresult.c:1450
list_matches	Src/Zle/compresult.c:2304
listchoices	Src/Zle/zle_tricky.c:251
listexpand	Src/Zle/zle_tricky.c:334
listlist	Src/Zle/zle_tricky.c:2602
listusermathfunc	Src/builtin.c:3243
load_and_bind	Src/module.c:1468
load_dump_file	Src/parse.c:3675
load_dump_header	Src/parse.c:3258
load_module	Src/module.c:2201
loadautofn	Src/exec.c:5682
loadautofnsetfile	Src/exec.c:5657
loadparamnode	Src/params.c:544
lockhistfile	Src/hist.c:3182
lookup_opt	Src/Modules/zutil.c:1570
lookupstyle	Src/Modules/zutil.c:443
loop	Src/init.c:113
magicspace	Src/Zle/zle_tricky.c:2882
mailstat	Src/utils.c:7685
makearray	Src/Zle/compcore.c:3224
makebangspecial	Src/utils.c:4283
makecline	Src/exec.c:2046
makecommaspecial	Src/utils.c:4270
makecomplist	Src/Zle/compcore.c:946
makecomplistcc	Src/Zle/compctl.c:2558
makecomplistcmd	Src/Zle/compctl.c:2474
makecomplistctl	Src/Zle/compctl.c:2306
makecomplistext	Src/Zle/compctl.c:2640
makecomplistflags	Src/Zle/compctl.c:3036
makecomplistglobal	Src/Zle/compctl.c:2401
makecomplistlist	Src/Zle/compctl.c:2615
makecomplistor	Src/Zle/compctl.c:2574
makecomplistpc	Src/Zle/compctl.c:2530
makecompparams	Src/Zle/complete.c:1333
makekeymapnamnode	Src/Zle/zle_keymap.c:173
makekeynode	Src/Zle/zle_keymap.c:301
makeparamsuffix	Src/Zle/zle_misc.c:1623
makeprivate	Src/Modules/param_private.c:80
makequote	Src/Zle/zle_misc.c:1201
makerunning	Src/jobs.c:167
makesuffix	Src/Zle/zle_misc.c:1598
makesuffixstr	Src/Zle/zle_misc.c:1642
makethingynode	Src/Zle/zle_thingy.c:108
maketildelist	Src/Zle/compctl.c:2055
makezleparams	Src/Zle/zle_params.c:194
malloc	Src/mem.c:1189
map_opt_desc	Src/Modules/zutil.c:1614
map256toRGB	Src/prompt.c:1768
mapRGBto256	Src/Modules/nearcolor.c:110
mapRGBto88	Src/Modules/nearcolor.c:74
mark_output	Src/Zle/termquery.c:759
match_colour	Src/prompt.c:1957
match_cursorform	Src/Zle/termquery.c:798
match_highlight	Src/prompt.c:2031
match_named_colour	Src/prompt.c:1915
match_parts	Src/Zle/compmatch.c:1092
match_str	Src/Zle/compmatch.c:500
matchcmp	Src/Zle/compcore.c:3173
matcheq	Src/Zle/compcore.c:3207
matchgetfn	Src/Modules/ksh93.c:60
matchpat	Src/glob.c:2514
math_func	Src/Modules/mathfunc.c:173
math_length	Src/Modules/example.c:133
math_string	Src/Modules/mathfunc.c:439
math_sum	Src/Modules/example.c:104
math_systell	Src/Modules/system.c:467
math_zrand_float	Src/Modules/random.c:204
math_zrand_int	Src/Modules/random.c:161
matheval	Src/math.c:1480
mathevalarg	Src/math.c:1514
mathevali	Src/math.c:1505
mathevall	Src/math.c:367
mathparse	Src/math.c:1594
maybeshrinkjobtab	Src/jobs.c:2259
mb_charinit	Src/utils.c:553
mb_charlenconv	Src/utils.c:5793
mb_charlenconv_r	Src/utils.c:5747
mb_metacharlenconv	Src/utils.c:5611
mb_metacharlenconv_r	Src/utils.c:5548
mb_metastrlenend	Src/utils.c:5655
mb_niceformat	Src/utils.c:5366
mb_patmatchindex	Src/pattern.c:3767
mb_patmatchrange	Src/pattern.c:3610
memory_validate	Src/mem.c:896
menucomplete	Src/Zle/zle_tricky.c:238
menuexpandorcomplete	Src/Zle/zle_tricky.c:321
menuselect	Src/Zle/complist.c:3484
menuselect_bindings	Src/Zle/complist.c:3533
mergeundo	Src/Zle/zle_utils.c:1733
metacharinc	Src/pattern.c:336
metacharlenconv	Src/utils.c:5811
metafy	Src/utils.c:4856
metafy_line	Src/Zle/zle_tricky.c:978
metalen	Src/utils.c:4972
mindist	Src/utils.c:4624
mixattrs	Src/prompt.c:1802
mkarray	Src/utils.c:4083
mkautofn	Src/builtin.c:3790
mkenvstr	Src/params.c:5513
mkundoent	Src/Zle/zle_utils.c:1532
mmap_heap_alloc	Src/mem.c:526
mode_to_octal	Src/utils.c:7634
modentry	Src/modentry.c:11
modify	Src/subst.c:4531
modname_ok	Src/module.c:2173
module_func	Src/module.c:1770
module_linked	Src/module.c:385
module_loaded	Src/module.c:1703
movefd	Src/utils.c:1990
movehistent	Src/hist.c:1284
moveto	Src/Zle/zle_refresh.c:2105
mpipe	Src/exec.c:5160
msearch	Src/Zle/complist.c:2302
msearchpop	Src/Zle/complist.c:2281
msearchpush	Src/Zle/complist.c:2266
multiquote	Src/Zle/compcore.c:1065
multsub	Src/subst.c:544
myfreeparamnode	Src/Modules/db_gdbm.c:799
name_for_anonymous_function	Src/Modules/zprof.c:217
namedpipe	Src/exec.c:5001
negargument	Src/Zle/zle_misc.c:974
new_heap_id	Src/mem.c:182
new_heaps	Src/mem.c:194
new_optarg	Src/builtin.c:227
newhashtable	Src/hashtable.c:100
newkeymap	Src/Zle/zle_keymap.c:330
newkeytab	Src/Zle/zle_keymap.c:278
newlinklist	Src/linklist.c:103
newmoduletable	Src/module.c:274
newparamtable	Src/params.c:519
newptycmd	Src/Modules/zpty.c:310
newsession	Src/Modules/zftp.c:2803
newsizedlist	Src/linklist.c:331
newuniqtable	Src/params.c:4450
newzstyletable	Src/Modules/zutil.c:270
nextline	Src/Zle/zle_refresh.c:842
nicechar	Src/utils.c:520
nicechar_sel	Src/utils.c:462
nicedup	Src/utils.c:5289
nicedup	Src/utils.c:5530
nicedupstring	Src/utils.c:5301
nicezputs	Src/utils.c:5313
niceztrlen	Src/utils.c:5324
noholdintr	Src/signals.c:149
nohw	Src/hist.c:1062
nohwabort	Src/hist.c:1067
nohwe	Src/hist.c:1072
noop_function	Src/init.c:1713
noop_function_int	Src/init.c:1720
noquery	Src/utils.c:2992
notify_pwd	Src/Zle/termquery.c:778
notzero	Src/math.c:1142
nullintsetfn	Src/params.c:4187
nullsethashfn	Src/params.c:4104
nullstrsetfn	Src/params.c:4180
nullunsetfn	Src/params.c:4192
old_heaps	Src/mem.c:220
op	Src/math.c:1154
openkeymap	Src/Zle/zle_keymap.c:428
optison	Src/cond.c:502
optlookup	Src/options.c:684
optlookupc	Src/options.c:721
output_colour	Src/prompt.c:2136
output_highlight	Src/prompt.c:2179
output_strftime	Src/Modules/datetime.c:99
output64	Src/compat.c:638
overwritemode	Src/Zle/zle_misc.c:843
par_case	Src/parse.c:1209
par_cmd	Src/parse.c:958
par_cond	Src/parse.c:2409
par_cond_1	Src/parse.c:2434
par_cond_2	Src/parse.c:2476
par_cond_double	Src/parse.c:2626
par_cond_multi	Src/parse.c:2716
par_cond_triple	Src/parse.c:2659
par_dinbrack	Src/parse.c:1810
par_event	Src/parse.c:635
par_for	Src/parse.c:1087
par_funcdef	Src/parse.c:1672
par_if	Src/parse.c:1411
par_list	Src/parse.c:771
par_list1	Src/parse.c:808
par_nl_wordlist	Src/parse.c:2379
par_pline	Src/parse.c:894
par_redir	Src/parse.c:2229
par_repeat	Src/parse.c:1565
par_simple	Src/parse.c:1836
par_sublist	Src/parse.c:825
par_sublist2	Src/parse.c:869
par_subsh	Src/parse.c:1619
par_time	Src/parse.c:1787
par_while	Src/parse.c:1521
par_wordlist	Src/parse.c:2362
parambeg	Src/Zle/zle_tricky.c:521
paramsubst	Src/subst.c:1625
paramtypestr	Src/Modules/parameter.c:43
paramvalarr	Src/params.c:689
parse_caarg	Src/Zle/computil.c:1100
parse_cadef	Src/Zle/computil.c:1196
parse_class	Src/Zle/complete.c:480
parse_cmatcher	Src/Zle/complete.c:242
parse_cond	Src/parse.c:722
parse_context_restore	Src/parse.c:326
parse_context_save	Src/parse.c:295
parse_cvdef	Src/Zle/computil.c:2986
parse_event	Src/parse.c:614
parse_list	Src/parse.c:697
parse_ordering	Src/Zle/complete.c:573
parse_pattern	Src/Zle/complete.c:420
parse_string	Src/exec.c:283
parse_subscript	Src/lex.c:1743
parse_subst_string	Src/lex.c:1796
parseargs	Src/init.c:263
parsecmd	Src/exec.c:4878
parsecolorchar	Src/prompt.c:318
parsecomplist	Src/glob.c:710
parsedigit	Src/Zle/zle_misc.c:919
parsehighlight	Src/prompt.c:285
parseopts	Src/init.c:390
parseopts_insert	Src/init.c:328
parseopts_setemulate	Src/init.c:348
parsepat	Src/glob.c:791
parsestr	Src/lex.c:1694
parsestrnoerr	Src/lex.c:1713
pastebuf	Src/Zle/zle_misc.c:558
pat_enables	Src/pattern.c:4171
patadd	Src/pattern.c:412
patallocstr	Src/pattern.c:2132
patcharsgetfn	Src/Modules/parameter.c:911
patcompbranch	Src/pattern.c:942
patcompcharsset	Src/pattern.c:464
patcompile	Src/pattern.c:540
patcompnot	Src/pattern.c:1760
patcomppiece	Src/pattern.c:1261
patcompstart	Src/pattern.c:517
patcompswitch	Src/pattern.c:765
patgetglobflags	Src/pattern.c:1037
pathprog	Src/utils.c:761
patinsert	Src/pattern.c:1807
patmatch	Src/pattern.c:2694
patmatchindex	Src/pattern.c:4004
patmatchlen	Src/pattern.c:2649
patmatchrange	Src/pattern.c:3856
patmungestring	Src/pattern.c:2080
patnode	Src/pattern.c:1790
patoptail	Src/pattern.c:1856
patrepeat	Src/pattern.c:4096
pattail	Src/pattern.c:1834
pattern_match	Src/Zle/compmatch.c:1548
pattern_match_equivalence	Src/Zle/compmatch.c:1316
pattern_match_restrict	Src/Zle/compmatch.c:1383
pattern_match1	Src/Zle/compmatch.c:1269
pattern_range_to_string	Src/pattern.c:1179
pattry	Src/pattern.c:2223
pattrylen	Src/pattern.c:2236
pattryrefs	Src/pattern.c:2294
pattrystart	Src/pattern.c:2063
pcre_callout	Src/Modules/pcre.c:132
permmatches	Src/Zle/compcore.c:3423
pfxlen	Src/Zle/zle_tricky.c:2359
pipecleanfilelist	Src/jobs.c:1397
pipestatgetfn	Src/params.c:5251
pipestatsetfn	Src/params.c:5270
pmjobdir	Src/Modules/parameter.c:1447
pmjobstate	Src/Modules/parameter.c:1340
pmjobtext	Src/Modules/parameter.c:1255
pop	Src/math.c:931
popheap	Src/mem.c:443
pophiststack	Src/hist.c:3901
poundgetfn	Src/params.c:4534
poundinsert	Src/Zle/zle_misc.c:369
ppa_getfn	Src/Modules/param_private.c:408
ppa_setfn	Src/Modules/param_private.c:421
ppa_unsetfn	Src/Modules/param_private.c:433
ppf_getfn	Src/Modules/param_private.c:368
ppf_setfn	Src/Modules/param_private.c:380
ppf_unsetfn	Src/Modules/param_private.c:392
pph_getfn	Src/Modules/param_private.c:451
pph_setfn	Src/Modules/param_private.c:463
pph_unsetfn	Src/Modules/param_private.c:475
ppi_getfn	Src/Modules/param_private.c:328
ppi_setfn	Src/Modules/param_private.c:340
ppi_unsetfn	Src/Modules/param_private.c:352
pps_getfn	Src/Modules/param_private.c:287
pps_setfn	Src/Modules/param_private.c:300
pps_unsetfn	Src/Modules/param_private.c:312
pputc	Src/prompt.c:976
prefork	Src/subst.c:100
prependactions	Src/Modules/zutil.c:1269
prepnexthistent	Src/hist.c:1387
preprompt	Src/utils.c:1530
print_emulate_option	Src/options.c:984
print_gmatcher	Src/Zle/compctl.c:357
print_if_link	Src/utils.c:985
printaliasnode	Src/hashtable.c:1256
printautoparams	Src/module.c:2710
printbind	Src/Zle/zle_utils.c:1283
printbuiltinnode	Src/builtin.c:174
printcmdnamnode	Src/hashtable.c:739
printcompctl	Src/Zle/compctl.c:1359
printcompctlp	Src/Zle/compctl.c:1550
printdirstack	Src/builtin.c:1277
printfmt	Src/Zle/zle_tricky.c:2431
printhashtabinfo	Src/hashtable.c:533
printhelp	Src/init.c:557
printhhmmss	Src/jobs.c:752
printif	Src/builtin.c:1411
printjob	Src/jobs.c:1138
printlist	Src/Zle/compresult.c:1978
printmodulenode	Src/module.c:154
printnameddirnode	Src/hashnameddir.c:161
printoptionlist	Src/options.c:938
printoptionlist_printequiv	Src/options.c:971
printoptionlist_printoption	Src/options.c:958
printoptionnode	Src/options.c:450
printoptionnodestate	Src/options.c:916
printoptionstates	Src/options.c:909
printparamnode	Src/params.c:6123
printparamvalue	Src/params.c:6035
printprivatenode	Src/Modules/param_private.c:632
printprompt4	Src/utils.c:1718
printqt	Src/builtin.c:1399
printreswdnode	Src/hashtable.c:1147
printrlim	Src/Builtins/rlimits.c:253
printshfuncexpand	Src/hashtable.c:1042
printshfuncnode	Src/hashtable.c:914
printstylenode	Src/Modules/zutil.c:184
printtime	Src/jobs.c:768
printulimit	Src/Builtins/rlimits.c:386
privasserted	Src/utils.c:7608
probe_terminal	Src/Zle/termquery.c:200
processcmd	Src/Zle/zle_tricky.c:2971
prompt_markers	Src/Zle/termquery.c:731
promptexpand	Src/prompt.c:182
promptpath	Src/prompt.c:134
prompttrunc	Src/prompt.c:1276
ptygettyinfo	Src/Modules/zpty.c:97
ptyhook	Src/Modules/zpty.c:874
ptynonblock	Src/Modules/zpty.c:65
ptyread	Src/Modules/zpty.c:548
ptysettyinfo	Src/Modules/zpty.c:124
ptywrite	Src/Modules/zpty.c:743
ptywritestr	Src/Modules/zpty.c:714
push	Src/math.c:916
pushheap	Src/mem.c:291
pushhiststack	Src/hist.c:3845
pushinput	Src/Zle/zle_hist.c:883
pushline	Src/Zle/zle_hist.c:832
pushlineoredit	Src/Zle/zle_hist.c:852
putfilecol	Src/Zle/complist.c:910
putmatchcol	Src/Zle/complist.c:881
putoldhistentryontop	Src/hist.c:1347
putpromptchar	Src/prompt.c:359
putraw	Src/utils.c:424
putreplaceselection	Src/Zle/zle_misc.c:680
putshout	Src/utils.c:434
putstr	Src/prompt.c:1121
qgetmodespec	Src/glob.c:844
qgetnum	Src/glob.c:827
qualdev	Src/glob.c:3688
qualflags	Src/glob.c:3798
qualgid	Src/glob.c:3717
qualisblk	Src/glob.c:3735
qualischr	Src/glob.c:3744
qualiscom	Src/glob.c:3818
qualisdev	Src/glob.c:3726
qualisdir	Src/glob.c:3753
qualisfifo	Src/glob.c:3762
qualislnk	Src/glob.c:3771
qualisreg	Src/glob.c:3780
qualissock	Src/glob.c:3789
qualmodeflags	Src/glob.c:3807
qualnlink	Src/glob.c:3697
qualnonemptydir	Src/glob.c:3948
qualsheval	Src/glob.c:3907
qualsize	Src/glob.c:3827
qualtime	Src/glob.c:3872
qualuid	Src/glob.c:3708
query_terminal	Src/Zle/termquery.c:505
queue_traps	Src/signals.c:1024
quietgethist	Src/hist.c:2433
quote	Src/hist.c:2486
quote_tokenized_output	Src/exec.c:2114
quotebreak	Src/hist.c:2527
quotedinsert	Src/Zle/zle_misc.c:899
quotedzputs	Src/utils.c:6464
quoteline	Src/Zle/zle_misc.c:1187
quoteregion	Src/Zle/zle_misc.c:1152
quotestring	Src/utils.c:6141
quotesubst	Src/subst.c:463
random_64bit	Src/Modules/random_real.c:84
random_real	Src/Modules/random_real.c:147
randomgetfn	Src/params.c:4543
randomsetfn	Src/params.c:4552
range_type	Src/pattern.c:1148
raw_getbyte	Src/Zle/zle_main.c:506
read_loop	Src/utils.c:2923
read_poll	Src/utils.c:2645
read1char	Src/utils.c:2972
readcommand	Src/Zle/zle_keymap.c:1814
readhistfile	Src/hist.c:2675
readhistline	Src/hist.c:2635
readoutput	Src/exec.c:4805
readwtab	Src/Modules/watch.c:537
realexit	Src/builtin.c:5953
realloc	Src/mem.c:1648
recurse_donothing	Src/Modules/files.c:530
recursivecmd	Src/Modules/files.c:378
recursivecmd_doone	Src/Modules/files.c:450
recursivecmd_dorec	Src/Modules/files.c:465
recursiveedit	Src/Zle/zle_main.c:1974
redisplay	Src/Zle/zle_refresh.c:2377
redo	Src/Zle/zle_utils.c:1661
redrawhook	Src/Zle/zle_main.c:1066
redup	Src/utils.c:2021
reexpandprompt	Src/Zle/zle_main.c:2000
refkeymap	Src/Zle/zle_keymap.c:471
refkeymap_by_name	Src/Zle/zle_keymap.c:209
refreshline	Src/Zle/zle_refresh.c:1749
refthingy	Src/Zle/zle_thingy.c:138
regionlines	Src/Zle/zle_misc.c:444
register_module	Src/module.c:359
release_pgrp	Src/jobs.c:3283
rembgstatus	Src/jobs.c:2309
rembslash	Src/Zle/compcore.c:1323
rembslashcolon	Src/Zle/computil.c:1047
rembutext	Src/hist.c:2136
remember_edits	Src/Zle/zle_hist.c:80
remlpaths	Src/hist.c:2152
remnode	Src/linklist.c:251
remnulargs	Src/glob.c:3649
remove_tied_name	Src/Modules/db_gdbm.c:720
removehashnode	Src/hashtable.c:275
removemathfunc	Src/module.c:1267
removenameddirnode	Src/hashnameddir.c:135
removeshfuncnode	Src/hashtable.c:836
removetrap	Src/signals.c:772
removetrapnode	Src/jobs.c:3157
remsquote	Src/Zle/compcore.c:1343
remtext	Src/hist.c:2122
remtpath	Src/hist.c:2056
require_module	Src/module.c:2344
reselectkeymap	Src/Zle/zle_keymap.c:549
resetparam	Src/params.c:3796
resetprompt	Src/Zle/zle_main.c:2048
resetvideo	Src/Zle/zle_refresh.c:725
resizehashtable	Src/hashtable.c:486
resizehistents	Src/hist.c:2620
resolve_nameref	Src/params.c:6325
resolve_nameref_rec	Src/params.c:6332
resolvebuiltin	Src/exec.c:2703
restore_params	Src/exec.c:4464
restoredir	Src/utils.c:7565
restorekeymap	Src/Zle/zle_main.c:1656
restorematch	Src/Modules/zutil.c:55
restorepatterndisables	Src/pattern.c:4258
restrict_range	Src/Zle/complete.c:911
reswordsgetfn	Src/Modules/parameter.c:878
reverse_strftime	Src/Modules/datetime.c:42
reversemenucomplete	Src/Zle/zle_tricky.c:344
revert_cline	Src/Zle/compmatch.c:270
RGBtoLAB	Src/Modules/nearcolor.c:50
rm_dirpost	Src/Modules/files.c:594
rm_leaf	Src/Modules/files.c:546
rmatch	Src/Modules/zutil.c:1366
rolllist	Src/linklist.c:317
rparsealt	Src/Modules/zutil.c:1345
rparseclo	Src/Modules/zutil.c:1252
rparseelt	Src/Modules/zutil.c:1142
rparseseq	Src/Modules/zutil.c:1294
rprompt_indent_unsetfn	Src/params.c:4237
rthingy	Src/Zle/zle_thingy.c:158
rthingy_nocreate	Src/Zle/zle_thingy.c:169
rtsigname	Src/signals.c:1317
rtsigno	Src/signals.c:1291
run_init_scripts	Src/init.c:1445
runhookdef	Src/module.c:990
runshfunc	Src/exec.c:6166
safeinungetc	Src/hist.c:467
save_isearch_buffer	Src/Zle/zle_hist.c:1058
save_params	Src/exec.c:4410
saveandpophiststack	Src/hist.c:3947
savehistfile	Src/hist.c:2922
savehistsizegetfn	Src/params.c:4985
savehistsizesetfn	Src/params.c:4994
savekeymap	Src/Zle/zle_main.c:1632
savematch	Src/Modules/zutil.c:40
savepatterndisables	Src/pattern.c:4220
savesession	Src/Modules/zftp.c:2832
sb_niceformat	Src/utils.c:5851
scan_registers	Src/Zle/zle_params.c:784
scanaliases	Src/Modules/parameter.c:1965
scanbindlist	Src/Zle/zle_keymap.c:1141
scanbuiltins	Src/Modules/parameter.c:813
scancompcmd	Src/Zle/zle_misc.c:1235
scancopykeys	Src/Zle/zle_keymap.c:351
scancopyparams	Src/params.c:584
scancountparams	Src/params.c:630
scanemptythingies	Src/Zle/zle_thingy.c:96
scanendscope	Src/params.c:5900
scanfindfunc	Src/Zle/zle_main.c:1935
scanfunctions	Src/Modules/parameter.c:458
scanfunctions_source	Src/Modules/parameter.c:560
scangdbmkeys	Src/Modules/db_gdbm.c:442
scangroup	Src/Modules/hlgroup.c:113
scanhashtable	Src/hashtable.c:446
scanjobs	Src/jobs.c:1993
scankeymap	Src/Zle/zle_keymap.c:381
scankeys	Src/Zle/zle_keymap.c:404
scanlanginfo	Src/Modules/langinfo.c:430
scanlistmaps	Src/Zle/zle_keymap.c:856
scanlistwidgets	Src/Zle/zle_thingy.c:505
scanmatchshfunc	Src/hashtable.c:1013
scanmatchtable	Src/hashtable.c:373
scanner	Src/glob.c:500
scanparamvals	Src/params.c:644
scanpatstyles	Src/Modules/zutil.c:229
scanpmbuiltins	Src/Modules/parameter.c:843
scanpmcommands	Src/Modules/parameter.c:245
scanpmdisbuiltins	Src/Modules/parameter.c:850
scanpmdisfunction_source	Src/Modules/parameter.c:618
scanpmdisfunctions	Src/Modules/parameter.c:526
scanpmdisgaliases	Src/Modules/parameter.c:2011
scanpmdisraliases	Src/Modules/parameter.c:1997
scanpmdissaliases	Src/Modules/parameter.c:2025
scanpmesc	Src/Modules/hlgroup.c:148
scanpmfunction_source	Src/Modules/parameter.c:609
scanpmfunctions	Src/Modules/parameter.c:519
scanpmgaliases	Src/Modules/parameter.c:2004
scanpmhistory	Src/Modules/parameter.c:1188
scanpmjobdirs	Src/Modules/parameter.c:1487
scanpmjobstates	Src/Modules/parameter.c:1415
scanpmjobtexts	Src/Modules/parameter.c:1308
scanpmmapfile	Src/Modules/mapfile.c:241
scanpmmodules	Src/Modules/parameter.c:1074
scanpmnameddirs	Src/Modules/parameter.c:1618
scanpmoptions	Src/Modules/parameter.c:1016
scanpmparameters	Src/Modules/parameter.c:124
scanpmraliases	Src/Modules/parameter.c:1990
scanpmsaliases	Src/Modules/parameter.c:2018
scanpmsgr	Src/Modules/hlgroup.c:162
scanpmsysparams	Src/Modules/system.c:885
scanpmuserdirs	Src/Modules/parameter.c:1669
scanpmusergroups	Src/Modules/parameter.c:2143
scanpmwidgets	Src/Zle/zleparameter.c:81
scanprimaryname	Src/Zle/zle_keymap.c:224
scanremoveprefix	Src/Zle/zle_keymap.c:1078
scanshfunc	Src/hashtable.c:1031
scantermcap	Src/Modules/termcap.c:200
scanterminfo	Src/Modules/terminfo.c:177
schedaddtimed	Src/Builtins/sched.c:61
scheddeltimed	Src/Builtins/sched.c:79
schedgetfn	Src/Builtins/sched.c:341
scopeprivate	Src/Modules/param_private.c:512
scrollwindow	Src/Zle/zle_refresh.c:798
search_defpath	Src/exec.c:691
selectargument	Src/Zle/textobjects.c:212
selectjobtab	Src/jobs.c:2042
selectkeymap	Src/Zle/zle_keymap.c:495
selectlist	Src/loop.c:347
selectlocalmap	Src/Zle/zle_keymap.c:527
selectword	Src/Zle/textobjects.c:41
selfinsert	Src/Zle/zle_misc.c:113
selfinsertunmeta	Src/Zle/zle_misc.c:149
sendbreak	Src/Zle/zle_misc.c:1144
sep_comp_string	Src/Zle/compctl.c:2806
sepjoin	Src/utils.c:3928
sepsplit	Src/utils.c:3962
set_buffer	Src/Zle/zle_params.c:245
set_cadef_opts	Src/Zle/computil.c:1180
set_colour_attribute	Src/prompt.c:2440
set_colour_code	Src/prompt.c:2353
set_comp_sep	Src/Zle/compcore.c:1460
set_complist	Src/Zle/complete.c:1415
set_compstate	Src/Zle/complete.c:1364
set_cursor	Src/Zle/zle_params.c:267
set_cutbuffer	Src/Zle/zle_params.c:629
set_default_colour_sequences	Src/prompt.c:2341
set_gmatcher	Src/Zle/compctl.c:311
set_histno	Src/Zle/zle_params.c:503
set_isrch_spot	Src/Zle/zle_hist.c:974
set_killring	Src/Zle/zle_params.c:661
set_lbuffer	Src/Zle/zle_params.c:332
set_list_array	Src/Zle/compcore.c:1947
set_list_code	Src/parse.c:738
set_mark	Src/Zle/zle_params.c:299
set_numeric	Src/Zle/zle_params.c:477
set_pat_end	Src/glob.c:2797
set_pat_start	Src/glob.c:2780
set_postdisplay	Src/Zle/zle_params.c:900
set_predisplay	Src/Zle/zle_params.c:886
set_prepost	Src/Zle/zle_params.c:865
set_pwd_env	Src/builtin.c:800
set_rbuffer	Src/Zle/zle_params.c:364
set_region_active	Src/Zle/zle_params.c:318
set_region_highlight	Src/Zle/zle_refresh.c:488
set_register	Src/Zle/zle_params.c:751
set_registers	Src/Zle/zle_params.c:833
set_resinfo	Src/Builtins/rlimits.c:194
set_sublist_code	Src/parse.c:755
set_undo_limit_change	Src/Zle/zle_utils.c:1819
set_widearray	Src/utils.c:69
set_yankend	Src/Zle/zle_params.c:570
set_yankstart	Src/Zle/zle_params.c:563
setalias	Src/Modules/parameter.c:1699
setaliases	Src/Modules/parameter.c:1769
setaparam	Src/params.c:3595
setarrvalue	Src/params.c:2895
setblock_fd	Src/utils.c:2579
setblock_stdin	Src/utils.c:2622
setbuiltins	Src/module.c:501
setcbreak	Src/utils.c:4756
setconddefs	Src/module.c:754
setcurjob	Src/jobs.c:2023
setemulate	Src/options.c:507
setfeatureenables	Src/module.c:3350
setfn_error	Src/Modules/param_private.c:260
setfunction	Src/Modules/parameter.c:284
setfunctions	Src/Modules/parameter.c:344
setheredoc	Src/parse.c:2347
sethparam	Src/params.c:3602
setiparam	Src/params.c:3765
setiparam_no_convert	Src/params.c:3781
setjobpwd	Src/jobs.c:1881
setlang	Src/params.c:4840
setlastline	Src/Zle/zle_utils.c:1588
setlimits	Src/exec.c:331
setline	Src/Zle/zle_utils.c:1129
setlocalhistory	Src/Zle/zle_hist.c:794
setloopvar	Src/params.c:6362
setmarkcommand	Src/Zle/zle_move.c:483
setmathfuncs	Src/module.c:1374
setmathvar	Src/math.c:972
setmstatus	Src/Zle/complist.c:2203
setnparam	Src/params.c:3744
setnumvalue	Src/params.c:2856
setoption	Src/options.c:573
setparamdefs	Src/module.c:1165
setpmcommand	Src/Modules/parameter.c:151
setpmcommands	Src/Modules/parameter.c:173
setpmdisfunction	Src/Modules/parameter.c:327
setpmdisfunctions	Src/Modules/parameter.c:377
setpmdisgalias	Src/Modules/parameter.c:1728
setpmdisgaliases	Src/Modules/parameter.c:1833
setpmdisralias	Src/Modules/parameter.c:1714
setpmdisraliases	Src/Modules/parameter.c:1819
setpmdissalias	Src/Modules/parameter.c:1742
setpmdissaliases	Src/Modules/parameter.c:1847
setpmfunction	Src/Modules/parameter.c:320
setpmfunctions	Src/Modules/parameter.c:370
setpmgalias	Src/Modules/parameter.c:1721
